Time	Message ID	Initial Ammonia Concentration	Initial Hydrogen Sulfide Concentration	Maximum Pressure	Volumetric Flow Rate	Cost Per Gram (Copper Sulfate)	Cost Per Gram (Ammonia)	Cost Per Gram (Sulfuric Acid)	Cost Per Kilowatt Hour	Number of Chemical Analyzers	Volumetric Flow Rate	Hydrogen Sulfide Concentration	Ammonia Concentration	Water Concentration	Max Applied Pressure	Concentration of Hydrogen Sulfide (leaving CSTR)	Concentration of Ammonia (leaving CSTR)	Concentration of Hydrogen Sulfide (leaving SSU)	Concentration of Ammonia (leaving SUU)	Final Concentration of Hydrogen Sulfide	Final Concentration of Ammonia	Final Concentration of Water	Power Consumption (KhW/s)	Clean Water Production Percentage	Current Cost Of Power Per Second	Current Cost Of Chemicals Per Second	Current Segment Cost Per Liter	Grams CuS	Grams NH3	Grams H2SO4	NGSWAT-100	NGSWAT-200	NGSWAT-300	NGSWAT-400	Simulation Ticks	Segment Ticks	Segment Liters Treated	Segment Cost	Max Hydrogen Sulfide Concentration	Min Hydrogen Sulfide Concentration	Max Ammonia Concentration	Min Ammonia Concentration	Max Clean Water Percentage	Min Clean Water Percentage	Max Cost Per Liter	Min Cost Per Liter	Total Cost	Total Liters Treated	Average Cost Per Liter	Average Hydrogen Sulfide Concentration	Average Ammonia Concentration	Average Clean Water Percentage
4/14/2017 6:45	System Status Message										315.45	12003.98	11996.72	975999.3	70000	0.01200398	0.01199732	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.8417475	0.006333333	1730.838821	1730.84	17733.8125	0.1887	0	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		36	36	11340	62302.32	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842663	97.837922	5.4941	5.4809	62302.32	11340	5.494	3.79E-06	3.79E-08	97.840982
4/14/2017 6:45	System Status Message										315.45	12004.73	11998.98	975996.29	70000	0.01200473	0.01199898	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84145737	0.006333333	1730.928578	1730.93	17734.9171	0	0.823	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		37	37	11655	64033.25	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842663	97.837922	5.4941	5.4809	64033.25	11655	5.4941	3.79E-06	3.79E-08	97.840995
4/14/2017 6:45	System Status Message										315.45	11992.54	11995.93	976011.53	70000	0.01199254	0.01199593	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84196813	0.006333333	1729.177991	1729.18	17716.9115	0	9.1211	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		38	38	11970	65762.43	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842663	97.837922	5.4941	5.4809	65762.43	11970	5.4939	3.79E-06	3.79E-08	97.84102
4/14/2017 6:45	System Status Message										315.45	12002.6	11992.43	976004.97	70000	0.0120026	0.01199594	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84198227	0.006333333	1730.730545	1730.73	17731.7699	1.1067	0	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		39	39	12285	67493.16	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842663	97.837922	5.4941	5.4809	67493.16	12285	5.4939	3.79E-06	3.79E-08	97.841045
4/14/2017 6:45	System Status Message										315.45	11998.96	11999.06	976001.98	70000	0.01199896	0.01199906	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.84142912	0.006333333	1730.100852	1730.1	17726.392	0	6.1343	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		40	40	12600	69223.26	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842663	97.837922	5.4941	5.4809	69223.26	12600	5.4939	3.79E-06	3.79E-08	97.841055
4/14/2017 6:45	System Status Message										315.45	12001.55	12007.55	975990.9	70000	0.01200155	0.01200755	1.20E-05	1.20E-06	1.20E-08	1.20E-10	1000000	0.052777778	97.839928	0.006333333	1730.479284	1730.48	17730.2247	0	11.495	PASS	PASS	PASS	PASS																		
4/14/2017 6:45	Simulation Tick																																		41	41	12915	70953.74	3.79E-06	3.78E-06	3.79E-08	3.78E-08	97.842663	97.837922	5.4941	5.4809	70953.74	12915	5.4939	3.79E-06	3.79E-08	97.841027
